tweet_id,date,user,favorite_count,retweet_count,text
1253704093455040512,2020-04-24 15:15:23,GilbertRossier,0,9,The latest #BankingonClimateChange report is in. 35 banks have funneled $2.7 trillion into fossil fuels since the Paris Agreement. All major global banks fail to seriously address the damage they’re doing to the climate. See how your bank stacks up at https://t.co/DP79dqJXMI. https://t.co/m5mw8Sk3RC
1253686808887595009,2020-04-24 14:06:42,wimseghers,0,26,Today is the Annual General Meeting of @HSBC  the number 2 #FossilBank in Europe. It has pumped some $87 billion into the fossil fuel industry since #Paris  of which $33 billion was for expansion. #FossilBanksNoThanks #BankingonClimateChange https://t.co/FfZ8uabs9w
1253681972385329152,2020-04-24 13:47:29,350SouthAsia,0,26,Today is the Annual General Meeting of @HSBC  the number 2 #FossilBank in Europe. It has pumped some $87 billion into the fossil fuel industry since #Paris  of which $33 billion was for expansion. #FossilBanksNoThanks #BankingonClimateChange https://t.co/FfZ8uabs9w
1253664668272390144,2020-04-24 12:38:43,SkepticKev,0,26,Today is the Annual General Meeting of @HSBC  the number 2 #FossilBank in Europe. It has pumped some $87 billion into the fossil fuel industry since #Paris  of which $33 billion was for expansion. #FossilBanksNoThanks #BankingonClimateChange https://t.co/FfZ8uabs9w
1253654364486610945,2020-04-24 11:57:46,4MrKW,0,26,Today is the Annual General Meeting of @HSBC  the number 2 #FossilBank in Europe. It has pumped some $87 billion into the fossil fuel industry since #Paris  of which $33 billion was for expansion. #FossilBanksNoThanks #BankingonClimateChange https://t.co/FfZ8uabs9w
1253644404121833478,2020-04-24 11:18:12,1kilroywashere,0,7,Great new report on the UK banks that are #FundingClimateChaos  powered by data from our #BankingonClimateChange report with @RAN @SierraClub @PriceofOil @ReclaimFinance @IENearth 🔥👇 https://t.co/VOkIyg63oJ
1253638742469902336,2020-04-24 10:55:42,XR_BSE,0,10,Frontline activists have moved #BlackRock on climate - but the $7 TRILLION under its management is still driving the #climatecrisis.::Watch -- then take action::https://t.co/YXwQK3e1l1::#BLKBigProblem #StoptheMoneyPipeline #EarthDayLive #BankingonClimateChange #ClimateEmergency
1253636605383979008,2020-04-24 10:47:12,NicoleRath7,0,26,Today is the Annual General Meeting of @HSBC  the number 2 #FossilBank in Europe. It has pumped some $87 billion into the fossil fuel industry since #Paris  of which $33 billion was for expansion. #FossilBanksNoThanks #BankingonClimateChange https://t.co/FfZ8uabs9w
1253634924759920640,2020-04-24 10:40:32,LucillaPiccari,0,26,Today is the Annual General Meeting of @HSBC  the number 2 #FossilBank in Europe. It has pumped some $87 billion into the fossil fuel industry since #Paris  of which $33 billion was for expansion. #FossilBanksNoThanks #BankingonClimateChange https://t.co/FfZ8uabs9w
1253634289713008640,2020-04-24 10:38:00,londonmining,0,26,Today is the Annual General Meeting of @HSBC  the number 2 #FossilBank in Europe. It has pumped some $87 billion into the fossil fuel industry since #Paris  of which $33 billion was for expansion. #FossilBanksNoThanks #BankingonClimateChange https://t.co/FfZ8uabs9w
1253632184419835904,2020-04-24 10:29:38,urgewald,0,26,Today is the Annual General Meeting of @HSBC  the number 2 #FossilBank in Europe. It has pumped some $87 billion into the fossil fuel industry since #Paris  of which $33 billion was for expansion. #FossilBanksNoThanks #BankingonClimateChange https://t.co/FfZ8uabs9w
1253630893673119744,2020-04-24 10:24:31,Avonturenbus,0,10,Frontline activists have moved #BlackRock on climate - but the $7 TRILLION under its management is still driving the #climatecrisis.::Watch -- then take action::https://t.co/YXwQK3e1l1::#BLKBigProblem #StoptheMoneyPipeline #EarthDayLive #BankingonClimateChange #ClimateEmergency
1253630473030569984,2020-04-24 10:22:50,a_Chris_Webb,0,26,Today is the Annual General Meeting of @HSBC  the number 2 #FossilBank in Europe. It has pumped some $87 billion into the fossil fuel industry since #Paris  of which $33 billion was for expansion. #FossilBanksNoThanks #BankingonClimateChange https://t.co/FfZ8uabs9w
